trip_id,arrival_time,departure_time,stop_id,stop_sequence
WD6000,07:50:20,07:51:30,20_1,28
WD6000,07:51:30,07:52:40,355_1,29
WD6000,07:52:40,07:53:50,14_1,30
WD6000,07:53:50,07:55:00,5_1,31
WD6000,07:55:00,07:56:10,16_1,32
WD6000,07:56:10,07:57:20,45_1,33
WD6000,07:57:20,08:30:00,41_1,34
WD6500,07:25:00,07:25:00,81_1,1
WD6500,07:25:00,07:26:10,294_1,2
WD6500,07:26:10,07:27:20,347_1,3
WD6500,07:27:20,07:28:30,366_1,4
WD6500,07:28:30,07:29:40,498_1,5
WD6500,07:29:40,07:30:50,11_1,6
WD6500,07:30:50,07:32:00,12_1,7
WD6500,07:32:00,07:33:10,10_1,8
WD6500,07:33:10,07:34:20,4_1,9
WD6500,07:34:20,07:35:30,348_1,10
WD6500,07:35:30,07:36:40,33_1,11
WD6500,07:36:40,07:37:50,281_1,12
WD6500,07:37:50,07:39:00,194_1,13
WD6500,07:39:00,07:40:10,295_1,14
WD6500,07:40:10,07:41:20,137_1,15
WD6500,07:41:20,07:42:30,240_1,16
WD6500,07:42:30,07:43:40,35_1,17
WD6500,07:43:40,07:44:50,30_1,18
WD6500,07:44:50,07:46:00,37_1,19
WD6500,07:46:00,07:47:10,48_1,20
WD6500,07:47:10,07:48:20,22_1,21
WD6500,07:48:20,07:49:30,19_1,22
WD6500,07:49:30,07:50:40,309_1,23
WD6500,07:50:40,07:51:50,375_1,24
WD6500,07:51:50,07:53:00,42_1,25
WD6500,07:53:00,07:54:10,13_1,26
WD6500,07:54:10,07:55:20,15_1,27
WD6500,07:55:20,07:56:30,20_1,28
WD6500,07:56:30,07:57:40,355_1,29
WD6500,07:57:40,07:58:50,14_1,30
WD6500,07:58:50,08:00:00,5_1,31
WD6500,08:00:00,08:01:10,16_1,32
WD6500,08:01:10,08:02:20,45_1,33
WD6500,08:02:20,08:35:00,41_1,34
WD7000,07:30:00,07:30:00,81_1,1
WD7000,07:30:00,07:31:10,294_1,2
WD7000,07:31:10,07:32:20,347_1,3
WD7000,07:32:20,07:33:30,366_1,4
WD7000,07:33:30,07:34:40,498_1,5
WD7000,07:34:40,07:35:50,11_1,6
WD7000,07:35:50,07:37:00,12_1,7
WD7000,07:37:00,07:38:10,10_1,8
WD7000,07:38:10,07:39:20,4_1,9
WD7000,07:39:20,07:40:30,348_1,10
WD7000,07:40:30,07:41:40,33_1,11
WD7000,07:41:40,07:42:50,281_1,12
WD7000,07:42:50,07:44:00,194_1,13
WD7000,07:44:00,07:45:10,295_1,14
WD7000,07:45:10,07:46:20,137_1,15
WD7000,07:46:20,07:47:30,240_1,16
WD7000,07:47:30,07:48:40,35_1,17
WD7000,07:48:40,07:49:50,30_1,18
WD7000,07:49:50,07:51:00,37_1,19
WD7000,07:51:00,07:52:10,48_1,20
WD7000,07:52:10,07:53:20,22_1,21
WD7000,07:53:20,07:54:30,19_1,22
WD7000,07:54:30,07:55:40,309_1,23
WD7000,07:55:40,07:56:50,375_1,24
WD7000,07:56:50,07:58:00,42_1,25
WD7000,07:58:00,07:59:10,13_1,26
WD7000,07:59:10,08:00:20,15_1,27
WD7000,08:00:20,08:01:30,20_1,28
WD7000,08:01:30,08:02:40,355_1,29
WD7000,08:02:40,08:03:50,14_1,30
WD7000,08:03:50,08:05:00,5_1,31
WD7000,08:05:00,08:06:10,16_1,32
WD7000,08:06:10,08:07:20,45_1,33
WD7000,08:07:20,08:40:00,41_1,34
WD7500,07:35:00,07:35:00,81_1,1
WD7500,07:35:00,07:36:10,294_1,2
WD7500,07:36:10,07:37:20,347_1,3
WD7500,07:37:20,07:38:30,366_1,4
WD7500,07:38:30,07:39:40,498_1,5
WD7500,07:39:40,07:40:50,11_1,6
WD7500,07:40:50,07:42:00,12_1,7
WD7500,07:42:00,07:43:10,10_1,8
WD7500,07:43:10,07:44:20,4_1,9
WD7500,07:44:20,07:45:30,348_1,10
WD7500,07:45:30,07:46:40,33_1,11
WD7500,07:46:40,07:47:50,281_1,12
WD7500,07:47:50,07:49:00,194_1,13
WD7500,07:49:00,07:50:10,295_1,14
WD7500,07:50:10,07:51:20,137_1,15
WD7500,07:51:20,07:52:30,240_1,16
WD7500,07:52:30,07:53:40,35_1,17
WD7500,07:53:40,07:54:50,30_1,18
WD7500,07:54:50,07:56:00,37_1,19
WD7500,07:56:00,07:57:10,48_1,20
WD7500,07:57:10,07:58:20,22_1,21
WD7500,07:58:20,07:59:30,19_1,22
WD7500,07:59:30,08:00:40,309_1,23
WD7500,08:00:40,08:01:50,375_1,24
WD7500,08:01:50,08:03:00,42_1,25
WD7500,08:03:00,08:04:10,13_1,26
WD7500,08:04:10,08:05:20,15_1,27
WD7500,08:05:20,08:06:30,20_1,28
WD7500,08:06:30,08:07:40,355_1,29
WD7500,08:07:40,08:08:50,14_1,30
WD7500,08:08:50,08:10:00,5_1,31
WD7500,08:10:00,08:11:10,16_1,32
WD7500,08:11:10,08:12:20,45_1,33
WD7500,08:12:20,08:45:00,41_1,34
WD8000,07:45:00,07:45:00,81_1,1
WD8000,07:45:00,07:46:10,294_1,2
WD8000,07:46:10,07:47:20,347_1,3
WD8000,07:47:20,07:48:30,366_1,4
WD8000,07:48:30,07:49:40,498_1,5
WD8000,07:49:40,07:50:50,11_1,6
WD8000,07:50:50,07:52:00,12_1,7
WD8000,07:52:00,07:53:10,10_1,8
WD8000,07:53:10,07:54:20,4_1,9
WD8000,07:54:20,07:55:30,348_1,10
WD8000,07:55:30,07:56:40,33_1,11
WD8000,07:56:40,07:57:50,281_1,12
WD8000,07:57:50,07:59:00,194_1,13
WD8000,07:59:00,08:00:10,295_1,14
WD8000,08:00:10,08:01:20,137_1,15
WD8000,08:01:20,08:02:30,240_1,16
WD8000,08:02:30,08:03:40,35_1,17
WD8000,08:03:40,08:04:50,30_1,18
WD8000,08:04:50,08:06:00,37_1,19
WD8000,08:06:00,08:07:10,48_1,20
WD8000,08:07:10,08:08:20,22_1,21
WD8000,08:08:20,08:09:30,19_1,22
WD8000,08:09:30,08:10:40,309_1,23
WD8000,08:10:40,08:11:50,375_1,24
WD8000,08:11:50,08:13:00,42_1,25
WD8000,08:13:00,08:14:10,13_1,26
WD8000,08:14:10,08:15:20,15_1,27
WD8000,08:15:20,08:16:30,20_1,28
WD8000,08:16:30,08:17:40,355_1,29
WD8000,08:17:40,08:18:50,14_1,30
WD8000,08:18:50,08:20:00,5_1,31
WD8000,08:20:00,08:21:10,16_1,32
WD8000,08:21:10,08:22:20,45_1,33
WD8000,08:22:20,08:55:00,41_1,34
WD8500,07:50:00,07:50:00,81_1,1
WD8500,07:50:00,07:51:10,294_1,2
WD8500,07:51:10,07:52:20,347_1,3
WD8500,07:52:20,07:53:30,366_1,4
WD8500,07:53:30,07:54:40,498_1,5
WD8500,07:54:40,07:55:50,11_1,6
WD8500,07:55:50,07:57:00,12_1,7
WD8500,07:57:00,07:58:10,10_1,8
WD8500,07:58:10,07:59:20,4_1,9
WD8500,07:59:20,08:00:30,348_1,10
WD8500,08:00:30,08:01:40,33_1,11
WD8500,08:01:40,08:02:50,281_1,12
WD8500,08:02:50,08:04:00,194_1,13
WD8500,08:04:00,08:05:10,295_1,14
WD8500,08:05:10,08:06:20,137_1,15
WD8500,08:06:20,08:07:30,240_1,16
WD8500,08:07:30,08:08:40,35_1,17
WD8500,08:08:40,08:09:50,30_1,18
WD8500,08:09:50,08:11:00,37_1,19
WD8500,08:11:00,08:12:10,48_1,20
WD8500,08:12:10,08:13:20,22_1,21
WD8500,08:13:20,08:14:30,19_1,22
WD8500,08:14:30,08:15:40,309_1,23
WD8500,08:15:40,08:16:50,375_1,24
WD8500,08:16:50,08:18:00,42_1,25
WD8500,08:18:00,08:19:10,13_1,26
WD8500,08:19:10,08:20:20,15_1,27
WD8500,08:20:20,08:21:30,20_1,28
WD8500,08:21:30,08:22:40,355_1,29
WD8500,08:22:40,08:23:50,14_1,30
WD8500,08:23:50,08:25:00,5_1,31
WD8500,08:25:00,08:26:10,16_1,32
WD8500,08:26:10,08:27:20,45_1,33
WD8500,08:27:20,09:00:00,41_1,34
WD9000,07:55:00,07:55:00,81_1,1
WD9000,07:55:00,07:56:10,294_1,2
WD9000,07:56:10,07:57:20,347_1,3
WD9000,07:57:20,07:58:30,366_1,4
WD9000,07:58:30,07:59:40,498_1,5
WD9000,07:59:40,08:00:50,11_1,6
WD9000,08:00:50,08:02:00,12_1,7
WD9000,08:02:00,08:03:10,10_1,8
WD9000,08:03:10,08:04:20,4_1,9
WD9000,08:04:20,08:05:30,348_1,10
WD9000,08:05:30,08:06:40,33_1,11
WD9000,08:06:40,08:07:50,281_1,12
WD9000,08:07:50,08:09:00,194_1,13
WD9000,08:09:00,08:10:10,295_1,14
WD9000,08:10:10,08:11:20,137_1,15
WD9000,08:11:20,08:12:30,240_1,16
WD9000,08:12:30,08:13:40,35_1,17
WD9000,08:13:40,08:14:50,30_1,18
WD9000,08:14:50,08:16:00,37_1,19
WD9000,08:16:00,08:17:10,48_1,20
WD9000,08:17:10,08:18:20,22_1,21
WD9000,08:18:20,08:19:30,19_1,22
WD9000,08:19:30,08:20:40,309_1,23
WD9000,08:20:40,08:21:50,375_1,24
WD9000,08:21:50,08:23:00,42_1,25
WD9000,08:23:00,08:24:10,13_1,26
WD9000,08:24:10,08:25:20,15_1,27
WD9000,08:25:20,08:26:30,20_1,28
WD9000,08:26:30,08:27:40,355_1,29
WD9000,08:27:40,08:28:50,14_1,30
WD9000,08:28:50,08:30:00,5_1,31
WD9000,08:30:00,08:31:10,16_1,32
WD9000,08:31:10,08:32:20,45_1,33
WD9000,08:32:20,09:05:00,41_1,34
WD9500,08:05:00,08:05:00,81_1,1
WD9500,08:05:00,08:06:10,294_1,2
WD9500,08:06:10,08:07:20,347_1,3
WD9500,08:07:20,08:08:30,366_1,4
WD9500,08:08:30,08:09:40,498_1,5
WD9500,08:09:40,08:10:50,11_1,6
WD9500,08:10:50,08:12:00,12_1,7
WD9500,08:12:00,08:13:10,10_1,8
WD9500,08:13:10,08:14:20,4_1,9
WD9500,08:14:20,08:15:30,348_1,10
WD9500,08:15:30,08:16:40,33_1,11
WD9500,08:16:40,08:17:50,281_1,12
WD9500,08:17:50,08:19:00,194_1,13
WD9500,08:19:00,08:20:10,295_1,14
WD9500,08:20:10,08:21:20,137_1,15
WD9500,08:21:20,08:22:30,240_1,16
WD9500,08:22:30,08:23:40,35_1,17
WD9500,08:23:40,08:24:50,30_1,18
WD9500,08:24:50,08:26:00,37_1,19
WD9500,08:26:00,08:27:10,48_1,20
WD9500,08:27:10,08:28:20,22_1,21
WD9500,08:28:20,08:29:30,19_1,22
WD9500,08:29:30,08:30:40,309_1,23
WD9500,08:30:40,08:31:50,375_1,24
WD9500,08:31:50,08:33:00,42_1,25
WD9500,08:33:00,08:34:10,13_1,26
WD9500,08:34:10,08:35:20,15_1,27
WD9500,08:35:20,08:36:30,20_1,28
WD9500,08:36:30,08:37:40,355_1,29
WD9500,08:37:40,08:38:50,14_1,30
WD9500,08:38:50,08:40:00,5_1,31
WD9500,08:40:00,08:41:10,16_1,32
WD9500,08:41:10,08:42:20,45_1,33
WD9500,08:42:20,09:15:00,41_1,34
WD10000,08:10:00,08:10:00,81_1,1
WD10000,08:10:00,08:11:10,294_1,2
WD10000,08:11:10,08:12:20,347_1,3
WD10000,08:12:20,08:13:30,366_1,4
WD10000,08:13:30,08:14:40,498_1,5
WD10000,08:14:40,08:15:50,11_1,6
WD10000,08:15:50,08:17:00,12_1,7
WD10000,08:17:00,08:18:10,10_1,8
WD10000,08:18:10,08:19:20,4_1,9
WD10000,08:19:20,08:20:30,348_1,10
WD10000,08:20:30,08:21:40,33_1,11
WD10000,08:21:40,08:22:50,281_1,12
WD10000,08:22:50,08:24:00,194_1,13
WD10000,08:24:00,08:25:10,295_1,14
WD10000,08:25:10,08:26:20,137_1,15
WD10000,08:26:20,08:27:30,240_1,16
WD10000,08:27:30,08:28:40,35_1,17
WD10000,08:28:40,08:29:50,30_1,18
WD10000,08:29:50,08:31:00,37_1,19
WD10000,08:31:00,08:32:10,48_1,20
WD10000,08:32:10,08:33:20,22_1,21
WD10000,08:33:20,08:34:30,19_1,22
WD10000,08:34:30,08:35:40,309_1,23
WD10000,08:35:40,08:36:50,375_1,24
WD10000,08:36:50,08:38:00,42_1,25
WD10000,08:38:00,08:39:10,13_1,26
WD10000,08:39:10,08:40:20,15_1,27
WD10000,08:40:20,08:41:30,20_1,28
WD10000,08:41:30,08:42:40,355_1,29
WD10000,08:42:40,08:43:50,14_1,30
WD10000,08:43:50,08:45:00,5_1,31
WD10000,08:45:00,08:46:10,16_1,32
WD10000,08:46:10,08:47:20,45_1,33
WD10000,08:47:20,09:20:00,41_1,34
WD10500,08:15:00,08:15:00,81_1,1
WD10500,08:15:00,08:16:10,294_1,2
WD10500,08:16:10,08:17:20,347_1,3
WD10500,08:17:20,08:18:30,366_1,4
WD10500,08:18:30,08:19:40,498_1,5
WD10500,08:19:40,08:20:50,11_1,6
WD10500,08:20:50,08:22:00,12_1,7
WD10500,08:22:00,08:23:10,10_1,8
WD10500,08:23:10,08:24:20,4_1,9
WD10500,08:24:20,08:25:30,348_1,10
WD10500,08:25:30,08:26:40,33_1,11
WD10500,08:26:40,08:27:50,281_1,12
WD10500,08:27:50,08:29:00,194_1,13
WD10500,08:29:00,08:30:10,295_1,14
WD10500,08:30:10,08:31:20,137_1,15
WD10500,08:31:20,08:32:30,240_1,16
WD10500,08:32:30,08:33:40,35_1,17
WD10500,08:33:40,08:34:50,30_1,18
WD10500,08:34:50,08:36:00,37_1,19
WD10500,08:36:00,08:37:10,48_1,20
WD10500,08:37:10,08:38:20,22_1,21
WD10500,08:38:20,08:39:30,19_1,22
WD10500,08:39:30,08:40:40,309_1,23
WD10500,08:40:40,08:41:50,375_1,24
WD10500,08:41:50,08:43:00,42_1,25
WD10500,08:43:00,08:44:10,13_1,26
WD10500,08:44:10,08:45:20,15_1,27
WD10500,08:45:20,08:46:30,20_1,28
WD10500,08:46:30,08:47:40,355_1,29
WD10500,08:47:40,08:48:50,14_1,30
WD10500,08:48:50,08:50:00,5_1,31
WD10500,08:50:00,08:51:10,16_1,32
WD10500,08:51:10,08:52:20,45_1,33
WD10500,08:52:20,09:25:00,41_1,34
WD11000,08:20:00,08:20:00,81_1,1
WD11000,08:20:00,08:21:10,294_1,2
WD11000,08:21:10,08:22:20,347_1,3
WD11000,08:22:20,08:23:30,366_1,4
WD11000,08:23:30,08:24:40,498_1,5
WD11000,08:24:40,08:25:50,11_1,6
WD11000,08:25:50,08:27:00,12_1,7
WD11000,08:27:00,08:28:10,10_1,8
WD11000,08:28:10,08:29:20,4_1,9
WD11000,08:29:20,08:30:30,348_1,10
WD11000,08:30:30,08:31:40,33_1,11
WD11000,08:31:40,08:32:50,281_1,12
WD11000,08:32:50,08:34:00,194_1,13
WD11000,08:34:00,08:35:10,295_1,14
WD11000,08:35:10,08:36:20,137_1,15
WD11000,08:36:20,08:37:30,240_1,16
WD11000,08:37:30,08:38:40,35_1,17
WD11000,08:38:40,08:39:50,30_1,18
WD11000,08:39:50,08:41:00,37_1,19
WD11000,08:41:00,08:42:10,48_1,20
WD11000,08:42:10,08:43:20,22_1,21
WD11000,08:43:20,08:44:30,19_1,22
WD11000,08:44:30,08:45:40,309_1,23
WD11000,08:45:40,08:46:50,375_1,24
WD11000,08:46:50,08:48:00,42_1,25
WD11000,08:48:00,08:49:10,13_1,26
WD11000,08:49:10,08:50:20,15_1,27
WD11000,08:50:20,08:51:30,20_1,28
WD11000,08:51:30,08:52:40,355_1,29
WD11000,08:52:40,08:53:50,14_1,30
WD11000,08:53:50,08:55:00,5_1,31
WD11000,08:55:00,08:56:10,16_1,32
WD11000,08:56:10,08:57:20,45_1,33
WD11000,08:57:20,09:30:00,41_1,34
WD11500,08:30:00,08:30:00,81_1,1
WD11500,08:30:00,08:31:10,294_1,2
WD11500,08:31:10,08:32:20,347_1,3
WD11500,08:32:20,08:33:30,366_1,4
WD11500,08:33:30,08:34:40,498_1,5
WD11500,08:34:40,08:35:50,11_1,6
WD11500,08:35:50,08:37:00,12_1,7
WD11500,08:37:00,08:38:10,10_1,8
WD11500,08:38:10,08:39:20,4_1,9
WD11500,08:39:20,08:40:30,348_1,10
WD11500,08:40:30,08:41:40,33_1,11
WD11500,08:41:40,08:42:50,281_1,12
WD11500,08:42:50,08:44:00,194_1,13
WD11500,08:44:00,08:45:10,295_1,14
WD11500,08:45:10,08:46:20,137_1,15
WD11500,08:46:20,08:47:30,240_1,16
WD11500,08:47:30,08:48:40,35_1,17
WD11500,08:48:40,08:49:50,30_1,18
WD11500,08:49:50,08:51:00,37_1,19
WD11500,08:51:00,08:52:10,48_1,20
WD11500,08:52:10,08:53:20,22_1,21
WD11500,08:53:20,08:54:30,19_1,22
WD11500,08:54:30,08:55:40,309_1,23
WD11500,08:55:40,08:56:50,375_1,24
WD11500,08:56:50,08:58:00,42_1,25
WD11500,08:58:00,08:59:10,13_1,26
WD11500,08:59:10,09:00:20,15_1,27
WD11500,09:00:20,09:01:30,20_1,28
WD11500,09:01:30,09:02:40,355_1,29
WD11500,09:02:40,09:03:50,14_1,30
WD11500,09:03:50,09:05:00,5_1,31
WD11500,09:05:00,09:06:10,16_1,32
WD11500,09:06:10,09:07:20,45_1,33
WD11500,09:07:20,09:40:00,41_1,34
WD12000,08:35:00,08:35:00,81_1,1
WD12000,08:35:00,08:36:10,294_1,2
WD12000,08:36:10,08:37:20,347_1,3
WD12000,08:37:20,08:38:30,366_1,4
WD12000,08:38:30,08:39:40,498_1,5
WD12000,08:39:40,08:40:50,11_1,6
WD12000,08:40:50,08:42:00,12_1,7
WD12000,08:42:00,08:43:10,10_1,8
WD12000,08:43:10,08:44:20,4_1,9
WD12000,08:44:20,08:45:30,348_1,10
WD12000,08:45:30,08:46:40,33_1,11
WD12000,08:46:40,08:47:50,281_1,12
WD12000,08:47:50,08:49:00,194_1,13
WD12000,08:49:00,08:50:10,295_1,14
WD12000,08:50:10,08:51:20,137_1,15
WD12000,08:51:20,08:52:30,240_1,16
WD12000,08:52:30,08:53:40,35_1,17
WD12000,08:53:40,08:54:50,30_1,18
WD12000,08:54:50,08:56:00,37_1,19
WD12000,08:56:00,08:57:10,48_1,20
WD12000,08:57:10,08:58:20,22_1,21
WD12000,08:58:20,08:59:30,19_1,22
WD12000,08:59:30,09:00:40,309_1,23
WD12000,09:00:40,09:01:50,375_1,24
WD12000,09:01:50,09:03:00,42_1,25
WD12000,09:03:00,09:04:10,13_1,26
WD12000,09:04:10,09:05:20,15_1,27
WD12000,09:05:20,09:06:30,20_1,28
WD12000,09:06:30,09:07:40,355_1,29
WD12000,09:07:40,09:08:50,14_1,30
WD12000,09:08:50,09:10:00,5_1,31
WD12000,09:10:00,09:11:10,16_1,32
WD12000,09:11:10,09:12:20,45_1,33
WD12000,09:12:20,09:45:00,41_1,34
WD12500,08:40:00,08:40:00,81_1,1
WD12500,08:40:00,08:41:10,294_1,2
WD12500,08:41:10,08:42:20,347_1,3
WD12500,08:42:20,08:43:30,366_1,4
WD12500,08:43:30,08:44:40,498_1,5
WD12500,08:44:40,08:45:50,11_1,6
WD12500,08:45:50,08:47:00,12_1,7
WD12500,08:47:00,08:48:10,10_1,8
WD12500,08:48:10,08:49:20,4_1,9
WD12500,08:49:20,08:50:30,348_1,10
WD12500,08:50:30,08:51:40,33_1,11
WD12500,08:51:40,08:52:50,281_1,12
WD12500,08:52:50,08:54:00,194_1,13
WD12500,08:54:00,08:55:10,295_1,14
WD12500,08:55:10,08:56:20,137_1,15
WD12500,08:56:20,08:57:30,240_1,16
WD12500,08:57:30,08:58:40,35_1,17
WD12500,08:58:40,08:59:50,30_1,18
WD12500,08:59:50,09:01:00,37_1,19
WD12500,09:01:00,09:02:10,48_1,20
WD12500,09:02:10,09:03:20,22_1,21
WD12500,09:03:20,09:04:30,19_1,22
WD12500,09:04:30,09:05:40,309_1,23
WD12500,09:05:40,09:06:50,375_1,24
WD12500,09:06:50,09:08:00,42_1,25
WD12500,09:08:00,09:09:10,13_1,26
WD12500,09:09:10,09:10:20,15_1,27
WD12500,09:10:20,09:11:30,20_1,28
WD12500,09:11:30,09:12:40,355_1,29
WD12500,09:12:40,09:13:50,14_1,30
WD12500,09:13:50,09:15:00,5_1,31
WD12500,09:15:00,09:16:10,16_1,32
WD12500,09:16:10,09:17:20,45_1,33
WD12500,09:17:20,09:50:00,41_1,34
WD13000,08:45:00,08:45:00,81_1,1
WD13000,08:45:00,08:46:10,294_1,2
WD13000,08:46:10,08:47:20,347_1,3
WD13000,08:47:20,08:48:30,366_1,4
WD13000,08:48:30,08:49:40,498_1,5
WD13000,08:49:40,08:50:50,11_1,6
WD13000,08:50:50,08:52:00,12_1,7
WD13000,08:52:00,08:53:10,10_1,8
WD13000,08:53:10,08:54:20,4_1,9
WD13000,08:54:20,08:55:30,348_1,10
WD13000,08:55:30,08:56:40,33_1,11
WD13000,08:56:40,08:57:50,281_1,12
WD13000,08:57:50,08:59:00,194_1,13
WD13000,08:59:00,09:00:10,295_1,14
WD13000,09:00:10,09:01:20,137_1,15
WD13000,09:01:20,09:02:30,240_1,16
WD13000,09:02:30,09:03:40,35_1,17
WD13000,09:03:40,09:04:50,30_1,18
WD13000,09:04:50,09:06:00,37_1,19
WD13000,09:06:00,09:07:10,48_1,20
WD13000,09:07:10,09:08:20,22_1,21
WD13000,09:08:20,09:09:30,19_1,22
WD13000,09:09:30,09:10:40,309_1,23
WD13000,09:10:40,09:11:50,375_1,24
WD13000,09:11:50,09:13:00,42_1,25
WD13000,09:13:00,09:14:10,13_1,26
WD13000,09:14:10,09:15:20,15_1,27
WD13000,09:15:20,09:16:30,20_1,28
WD13000,09:16:30,09:17:40,355_1,29
WD13000,09:17:40,09:18:50,14_1,30
WD13000,09:18:50,09:20:00,5_1,31
WD13000,09:20:00,09:21:10,16_1,32
WD13000,09:21:10,09:22:20,45_1,33
WD13000,09:22:20,09:55:00,41_1,34
WD13500,08:55:00,08:55:00,81_1,1
WD13500,08:55:00,08:56:10,294_1,2
WD13500,08:56:10,08:57:20,347_1,3
WD13500,08:57:20,08:58:30,366_1,4
WD13500,08:58:30,08:59:40,498_1,5
WD13500,08:59:40,09:00:50,11_1,6
WD13500,09:00:50,09:02:00,12_1,7
WD13500,09:02:00,09:03:10,10_1,8
WD13500,09:03:10,09:04:20,4_1,9
WD13500,09:04:20,09:05:30,348_1,10
WD13500,09:05:30,09:06:40,33_1,11
WD13500,09:06:40,09:07:50,281_1,12
WD13500,09:07:50,09:09:00,194_1,13
WD13500,09:09:00,09:10:10,295_1,14
WD13500,09:10:10,09:11:20,137_1,15
WD13500,09:11:20,09:12:30,240_1,16
WD13500,09:12:30,09:13:40,35_1,17
WD13500,09:13:40,09:14:50,30_1,18
WD13500,09:14:50,09:16:00,37_1,19
WD13500,09:16:00,09:17:10,48_1,20
WD13500,09:17:10,09:18:20,22_1,21
WD13500,09:18:20,09:19:30,19_1,22
WD13500,09:19:30,09:20:40,309_1,23
WD13500,09:20:40,09:21:50,375_1,24
WD13500,09:21:50,09:23:00,42_1,25
WD13500,09:23:00,09:24:10,13_1,26
WD13500,09:24:10,09:25:20,15_1,27
WD13500,09:25:20,09:26:30,20_1,28
WD13500,09:26:30,09:27:40,355_1,29
WD13500,09:27:40,09:28:50,14_1,30
WD13500,09:28:50,09:30:00,5_1,31
WD13500,09:30:00,09:31:10,16_1,32
WD13500,09:31:10,09:32:20,45_1,33
WD13500,09:32:20,10:05:00,41_1,34
WD14000,09:00:00,09:00:00,81_1,1
WD14000,09:00:00,09:01:10,294_1,2
WD14000,09:01:10,09:02:20,347_1,3
WD14000,09:02:20,09:03:30,366_1,4
WD14000,09:03:30,09:04:40,498_1,5
WD14000,09:04:40,09:05:50,11_1,6
WD14000,09:05:50,09:07:00,12_1,7
WD14000,09:07:00,09:08:10,10_1,8
WD14000,09:08:10,09:09:20,4_1,9
WD14000,09:09:20,09:10:30,348_1,10
WD14000,09:10:30,09:11:40,33_1,11
WD14000,09:11:40,09:12:50,281_1,12
WD14000,09:12:50,09:14:00,194_1,13
WD14000,09:14:00,09:15:10,295_1,14
WD14000,09:15:10,09:16:20,137_1,15
WD14000,09:16:20,09:17:30,240_1,16
WD14000,09:17:30,09:18:40,35_1,17
WD14000,09:18:40,09:19:50,30_1,18
WD14000,09:19:50,09:21:00,37_1,19
WD14000,09:21:00,09:22:10,48_1,20
WD14000,09:22:10,09:23:20,22_1,21
WD14000,09:23:20,09:24:30,19_1,22
WD14000,09:24:30,09:25:40,309_1,23
WD14000,09:25:40,09:26:50,375_1,24
WD14000,09:26:50,09:28:00,42_1,25
WD14000,09:28:00,09:29:10,13_1,26
WD14000,09:29:10,09:30:20,15_1,27
WD14000,09:30:20,09:31:30,20_1,28
WD14000,09:31:30,09:32:40,355_1,29
WD14000,09:32:40,09:33:50,14_1,30
WD14000,09:33:50,09:35:00,5_1,31
WD14000,09:35:00,09:36:10,16_1,32
WD14000,09:36:10,09:37:20,45_1,33
WD14000,09:37:20,10:10:00,41_1,34
WD14500,09:05:00,09:05:00,81_1,1
WD14500,09:05:00,09:06:10,294_1,2
WD14500,09:06:10,09:07:20,347_1,3
WD14500,09:07:20,09:08:30,366_1,4
WD14500,09:08:30,09:09:40,498_1,5
WD14500,09:09:40,09:10:50,11_1,6
WD14500,09:10:50,09:12:00,12_1,7
WD14500,09:12:00,09:13:10,10_1,8
WD14500,09:13:10,09:14:20,4_1,9
WD14500,09:14:20,09:15:30,348_1,10
WD14500,09:15:30,09:16:40,33_1,11
WD14500,09:16:40,09:17:50,281_1,12
WD14500,09:17:50,09:19:00,194_1,13
WD14500,09:19:00,09:20:10,295_1,14
WD14500,09:20:10,09:21:20,137_1,15
WD14500,09:21:20,09:22:30,240_1,16
WD14500,09:22:30,09:23:40,35_1,17
WD14500,09:23:40,09:24:50,30_1,18
WD14500,09:24:50,09:26:00,37_1,19
WD14500,09:26:00,09:27:10,48_1,20
WD14500,09:27:10,09:28:20,22_1,21
WD14500,09:28:20,09:29:30,19_1,22
WD14500,09:29:30,09:30:40,309_1,23
WD14500,09:30:40,09:31:50,375_1,24
WD14500,09:31:50,09:33:00,42_1,25
WD14500,09:33:00,09:34:10,13_1,26
WD14500,09:34:10,09:35:20,15_1,27
WD14500,09:35:20,09:36:30,20_1,28
WD14500,09:36:30,09:37:40,355_1,29
WD14500,09:37:40,09:38:50,14_1,30
WD14500,09:38:50,09:40:00,5_1,31
WD14500,09:40:00,09:41:10,16_1,32
WD14500,09:41:10,09:42:20,45_1,33
WD14500,09:42:20,10:15:00,41_1,34
WD15000,09:15:00,09:15:00,81_1,1
WD15000,09:15:00,09:16:10,294_1,2
WD15000,09:16:10,09:17:20,347_1,3
WD15000,09:17:20,09:18:30,366_1,4
WD15000,09:18:30,09:19:40,498_1,5
WD15000,09:19:40,09:20:50,11_1,6
WD15000,09:20:50,09:22:00,12_1,7
WD15000,09:22:00,09:23:10,10_1,8
WD15000,09:23:10,09:24:20,4_1,9
WD15000,09:24:20,09:25:30,348_1,10
WD15000,09:25:30,09:26:40,33_1,11
WD15000,09:26:40,09:27:50,281_1,12
WD15000,09:27:50,09:29:00,194_1,13
WD15000,09:29:00,09:30:10,295_1,14
WD15000,09:30:10,09:31:20,137_1,15
WD15000,09:31:20,09:32:30,240_1,16
WD15000,09:32:30,09:33:40,35_1,17
WD15000,09:33:40,09:34:50,30_1,18
WD15000,09:34:50,09:36:00,37_1,19
WD15000,09:36:00,09:37:10,48_1,20
WD15000,09:37:10,09:38:20,22_1,21
WD15000,09:38:20,09:39:30,19_1,22
